Name, Last Write Time, Last Access Time
5185_EMRAP_2016_09_Sept_Track04_HipPain.mp3, 2018-01-15T05:05:42.454937+00:00, 2018-01-15T05:05:39.985602+00:00
5186_13_Paper_Chase_2_Clinical_Test_for_Elbow_Fractures_sps.pdf, 2018-01-15T05:05:42.657129+00:00, 2018-01-15T05:05:42.635107+00:00
5186_EMRAP_2016_09_Sept_Track05_PC2_RuleoutElbow.mp3, 2018-01-15T05:05:43.235675+00:00, 2018-01-15T05:05:42.747214+00:00
5187_04_Thinking_About_Metacognition_sps.pdf, 2018-01-15T05:05:43.438867+00:00, 2018-01-15T05:05:43.408839+00:00
5187_EMRAP_2016_09_Sept_Track06_Metacognition.mp3, 2018-01-15T05:05:46.133416+00:00, 2018-01-15T05:05:43.532956+00:00
5188_10_AHA_Neonatal_Guideline_Updates_sps.pdf, 2018-01-15T05:05:46.559819+00:00, 2018-01-15T05:05:46.531794+00:00
5188_EMRAP_2016_09_Sept_Track07_PP_AHANeoResus.mp3, 2018-01-15T05:05:49.576674+00:00, 2018-01-15T05:05:46.659914+00:00
5189_14_Paper_Chase_3_Midazolam_for_NG_Tube_Placement_sps.pdf, 2018-01-15T05:05:49.767854+00:00, 2018-01-15T05:05:49.730819+00:00
5189_EMRAP_2016_09_Sept_Track08_PC3_NGTube.mp3, 2018-01-15T05:05:50.456506+00:00, 2018-01-15T05:05:49.897977+00:00
5190_06_Chest_Tubes_in_the_Morbidly_Obese_sps.pdf, 2018-01-15T05:05:50.625665+00:00, 2018-01-15T05:05:50.598639+00:00
5190_EMRAP_2016_09_Sept_Track09_SGW_ChestTubes.mp3, 2018-01-15T05:05:52.474414+00:00, 2018-01-15T05:05:50.747782+00:00
5191_05_AHA_Atrial_Fibrillation_Guideline_Update_sps.pdf, 2018-01-15T05:05:52.699627+00:00, 2018-01-15T05:05:52.674604+00:00
5191_EMRAP_2016_09_Sept_Track10_CC_AHAAfibGuidelines.mp3, 2018-01-15T05:05:55.245034+00:00, 2018-01-15T05:05:52.889808+00:00
5192_08_Testicular_Torsion_sps.pdf, 2018-01-15T05:05:55.491267+00:00, 2018-01-15T05:05:55.432212+00:00
5192_EMRAP_2016_09_Sept_Track11_TesticularTorsion.mp3, 2018-01-15T05:05:57.914559+00:00, 2018-01-15T05:05:55.607377+00:00
5193_09_Whats_In_Your_Bag_sps.pdf, 2018-01-15T05:05:58.107743+00:00, 2018-01-15T05:05:58.079715+00:00
5193_EMRAP_2016_09_Sept_Track12_DIB_Bag.mp3, 2018-01-15T05:05:59.645196+00:00, 2018-01-15T05:05:58.203832+00:00
5194_15_Paper_Chase_4_REBOA_Is_It_All_We_Had_Hoped_sps.pdf, 2018-01-15T05:05:59.871411+00:00, 2018-01-15T05:05:59.835376+00:00
5194_EMRAP_2016_09_Sept_Track13_PC4_REBOA.mp3, 2018-01-15T05:06:00.707200+00:00, 2018-01-15T05:05:59.983517+00:00
5195_07_Annals_of_Emergency_Medicine_sps.pdf, 2018-01-15T05:06:00.857342+00:00, 2018-01-15T05:06:00.827314+00:00
5195_EMRAP_2016_09_Sept_Track14_AEM_Vitamins-.mp3, 2018-01-15T05:06:03.499842+00:00, 2018-01-15T05:06:00.950432+00:00
5196_11_Exercise_Induced_Hyponatremia_sps.pdf, 2018-01-15T05:06:03.755083+00:00, 2018-01-15T05:06:03.721051+00:00
5196_EMRAP_2016_09_Sept_Track15_Hyponatremia-.mp3, 2018-01-15T05:06:06.759925+00:00, 2018-01-15T05:06:03.890211+00:00
5197_16_Paper_Chase_5_MRI_vs_CT_vs_US_for_Appendicitis_sps.pdf, 2018-01-15T05:06:07.051201+00:00, 2018-01-15T05:06:07.009165+00:00
5197_EMRAP_2016_09_Sept_Track16_PC5_MRIVSCT.mp3, 2018-01-15T05:06:07.812922+00:00, 2018-01-15T05:06:07.172315+00:00
5198_EMRAP_2016_09_Sept_Track17_Summary.mp3, 2018-01-15T05:06:09.510529+00:00, 2018-01-15T05:06:07.941043+00:00
5202_01_October_Intro_–_Triage_Suicide_Screening_sps.pdf, 2018-01-15T05:06:09.833834+00:00, 2018-01-15T05:06:09.675683+00:00
5202_EMRAP_2016_10_October_Track01_Intro.mp3, 2018-01-15T05:06:11.909796+00:00, 2018-01-15T05:06:09.973966+00:00
5203_04_ALTEs_and__BRUEs_sps.pdf, 2018-01-15T05:06:12.156029+00:00, 2018-01-15T05:06:12.118994+00:00
5203_EMRAP_2016_10_October_Track02_PED_ALTE.mp3, 2018-01-15T05:06:14.349103+00:00, 2018-01-15T05:06:12.283150+00:00
5204_12_Paper_Chase_1_–_PCC_Before_LP_sps.pdf, 2018-01-15T05:06:14.715450+00:00, 2018-01-15T05:06:14.666403+00:00
5204_EMRAP_2016_10_October_Track03_PC1_PCC.mp3, 2018-01-15T05:06:15.410108+00:00, 2018-01-15T05:06:14.839567+00:00
5205_06_Bouncebacks_–_Midlevel_Providers_sps.pdf, 2018-01-15T05:06:15.568257+00:00, 2018-01-15T05:06:15.535225+00:00
5205_EMRAP_2016_10_October_Track04_BB_MLP.mp3, 2018-01-15T05:06:18.439974+00:00, 2018-01-15T05:06:15.653337+00:00
5206_EMRAP_2016_10_October_Track05_STR_APE.mp3, 2018-01-15T05:06:19.767228+00:00, 2018-01-15T05:06:18.625148+00:00
5207_13_Paper_Chase_2_–_Renal_Colic_Analgesia_sps.pdf, 2018-01-15T05:06:19.981430+00:00, 2018-01-15T05:06:19.954405+00:00
5207_EMRAP_2016_10_October_Track06_PC2_RenalColic.mp3, 2018-01-15T05:06:20.747154+00:00, 2018-01-15T05:06:20.109552+00:00
5208_07_Cardiology_Corner_sps.pdf, 2018-01-15T05:06:20.891291+00:00, 2018-01-15T05:06:20.864266+00:00
5208_EMRAP_2016_10_October_Track07_CC_Imaging.mp3, 2018-01-15T05:06:23.144422+00:00, 2018-01-15T05:06:21.006400+00:00
5209_10_Procalcitonin_sps.pdf, 2018-01-15T05:06:23.386651+00:00, 2018-01-15T05:06:23.344614+00:00
5209_EMRAP_2016_10_October_Track08_Procalcitonin.mp3, 2018-01-15T05:06:24.724917+00:00, 2018-01-15T05:06:23.555811+00:00
5210_14_Paper_Chase_3_–_IV_Fluids_For_Migraine_sps.pdf, 2018-01-15T05:06:24.902086+00:00, 2018-01-15T05:06:24.872056+00:00
5210_EMRAP_2016_10_October_Track09_PC3_IV.mp3, 2018-01-15T05:06:25.719863+00:00, 2018-01-15T05:06:24.997174+00:00
5211_08_Pulmonary_Hypertension_sps.pdf, 2018-01-15T05:06:26.286394+00:00, 2018-01-15T05:06:25.905034+00:00
5211_EMRAP_2016_10_October_Track10_PulmHyper.mp3, 2018-01-15T05:06:28.673652+00:00, 2018-01-15T05:06:26.419523+00:00
5212_05_Discharge_Instructions_sps.pdf, 2018-01-15T05:06:29.008973+00:00, 2018-01-15T05:06:28.838810+00:00
5212_EMRAP_2016_10_October_Track11_Discharge.mp3, 2018-01-15T05:06:30.661534+00:00, 2018-01-15T05:06:29.117071+00:00
5213_17_Annals_of_Emergency_Medicine_–_When_Cough_and_Fever_Turn_Bad_sps.pdf, 2018-01-15T05:06:31.040891+00:00, 2018-01-15T05:06:30.851713+00:00
5213_EMRAP_2016_10_October_Track12_AEM_Cough.mp3, 2018-01-15T05:06:32.501272+00:00, 2018-01-15T05:06:31.180023+00:00
5214_15_Paper_Chase_4_–_Low_Dose_TPA_For_Stroke_sps.pdf, 2018-01-15T05:06:32.910659+00:00, 2018-01-15T05:06:32.781537+00:00
5214_EMRAP_2016_10_October_Track13_PC4_TPA.mp3, 2018-01-15T05:06:33.658366+00:00, 2018-01-15T05:06:33.057798+00:00
5215_03_Opiate_Withdrawal_sps.pdf, 2018-01-15T05:06:33.945643+00:00, 2018-01-15T05:06:33.798499+00:00
5215_EMRAP_2016_10_October_Track14_Opiate.mp3, 2018-01-15T05:06:35.519126+00:00, 2018-01-15T05:06:34.086772+00:00
5216_09_EKG_and_PE_sps.pdf, 2018-01-15T05:06:35.891479+00:00, 2018-01-15T05:06:35.678277+00:00
5216_EMRAP_2016_10_October_Track15_EKG.mp3, 2018-01-15T05:06:37.516015+00:00, 2018-01-15T05:06:35.999581+00:00
5217_16_Paper_Chase_5_–_Apple_Juice_To_The_Rescue_sps.pdf, 2018-01-15T05:06:37.937413+00:00, 2018-01-15T05:06:37.749236+00:00
5217_EMRAP_2016_10_October_Track16_PC5_Apple.mp3, 2018-01-15T05:06:38.867293+00:00, 2018-01-15T05:06:38.073544+00:00
5218_02_Should_We_Intubate_Cardiac_Arrest_Patients_sps.pdf, 2018-01-15T05:06:39.138550+00:00, 2018-01-15T05:06:38.995415+00:00
5218_EMRAP_2016_10_October_Track17_DIB_IntubateCA-.mp3, 2018-01-15T05:06:40.487827+00:00, 2018-01-15T05:06:39.264670+00:00
5219_18_Summary_From_The_Mailbag_sps.pdf, 2018-01-15T05:06:40.859179+00:00, 2018-01-15T05:06:40.638970+00:00
5219_EMRAP_2016_10_October_Track18_Summary.mp3, 2018-01-15T05:06:43.732896+00:00, 2018-01-15T05:06:41.277573+00:00
5220_01_Introduction_sps.pdf, 2018-01-15T05:06:44.118260+00:00, 2018-01-15T05:06:43.916068+00:00
5220_EMRAP_2016_11_November_Track01_Intro.mp3, 2018-01-15T05:06:44.668781+00:00, 2018-01-15T05:06:44.253387+00:00
5221_06_Platysma_Muscle_sps.pdf, 2018-01-15T05:06:44.960056+00:00, 2018-01-15T05:06:44.821925+00:00
5221_EMRAP_2016_11_November_Track02_SGW_Platysma.mp3, 2018-01-15T05:06:45.442513+00:00, 2018-01-15T05:06:45.104192+00:00
5222_13_Paper_Chase_1_sps.pdf, 2018-01-15T05:06:45.788839+00:00, 2018-01-15T05:06:45.623684+00:00
5222_EMRAP_2016_11_November_Track03_PC1_Pus.mp3, 2018-01-15T05:06:46.415439+00:00, 2018-01-15T05:06:45.913959+00:00
5223_03_A_Tuberculosis_Primer_sps.pdf, 2018-01-15T05:06:46.728730+00:00, 2018-01-15T05:06:46.531543+00:00
5223_EMRAP_2016_11_November_Track04_TB.mp3, 2018-01-15T05:06:47.845786+00:00, 2018-01-15T05:06:46.889881+00:00
5225_14_Paper_Chase_2_sps.pdf, 2018-01-15T05:06:48.244164+00:00, 2018-01-15T05:06:48.019950+00:00
5225_EMRAP_2016_11_November_Track06_PC2_Ketamine.mp3, 2018-01-15T05:06:48.666563+00:00, 2018-01-15T05:06:48.373285+00:00
5226_02_Trigger_Point_Injections_sps.pdf, 2018-01-15T05:06:49.181049+00:00, 2018-01-15T05:06:48.825712+00:00
5226_EMRAP_2016_11_November_Track07_STR_Trigger.mp3, 2018-01-15T05:06:49.694535+00:00, 2018-01-15T05:06:49.322182+00:00
5227_11_Topical_Hemostatics_sps.pdf, 2018-01-15T05:06:50.006829+00:00, 2018-01-15T05:06:49.856688+00:00
5227_EMRAP_2016_11_November_Track08_Topical.mp3, 2018-01-15T05:06:50.917695+00:00, 2018-01-15T05:06:50.174989+00:00
5228_05_CRICON_2_sps.pdf, 2018-01-15T05:06:51.225983+00:00, 2018-01-15T05:06:51.052820+00:00
5228_EMRAP_2016_11_November_Track09_CCM_CRICON2.mp3, 2018-01-15T05:06:52.150857+00:00, 2018-01-15T05:06:51.421167+00:00
5229_15_Paper_Chase_3_sps.pdf, 2018-01-15T05:06:52.498186+00:00, 2018-01-15T05:06:52.286987+00:00
5229_EMRAP_2016_11_November_Track10_PC3_Spleen.mp3, 2018-01-15T05:06:53.002663+00:00, 2018-01-15T05:06:52.626307+00:00
5230_08_Sugammadex_sps.pdf, 2018-01-15T05:06:53.454089+00:00, 2018-01-15T05:06:53.223873+00:00
5230_EMRAP_2016_11_November_Track11_Sugammadex.mp3, 2018-01-15T05:06:53.968577+00:00, 2018-01-15T05:06:53.573203+00:00
5231_04_Rapid_IJ_sps.pdf, 2018-01-15T05:06:54.346935+00:00, 2018-01-15T05:06:54.087689+00:00
5231_EMRAP_2016_11_November_Track13_RapidIJ.mp3, 2018-01-15T05:06:54.690259+00:00, 2018-01-15T05:06:54.461042+00:00
5232_20_Cooling_in_Peds_Arrest_sps.pdf, 2018-01-15T05:06:54.981534+00:00, 2018-01-15T05:06:54.819381+00:00
5232_EMRAP_2016_11_November_Track12_NAT_CoolingPeds.mp3, 2018-01-15T05:06:55.586107+00:00, 2018-01-15T05:06:55.097644+00:00
5233_10_LIN_Sessions_sps.pdf, 2018-01-15T05:06:56.097590+00:00, 2018-01-15T05:06:55.866371+00:00
5233_EMRAP_2016_11_November_Track14_LIN_Precharge.mp3, 2018-01-15T05:06:56.784240+00:00, 2018-01-15T05:06:56.220707+00:00
5234_16_Paper_Chase_4_sps.pdf, 2018-01-15T05:06:57.103542+00:00, 2018-01-15T05:06:56.907357+00:00
5234_EMRAP_2016_11_November_Track15_PC4_Brain.mp3, 2018-01-15T05:06:57.523939+00:00, 2018-01-15T05:06:57.233665+00:00
5235_12_Annals_of_Emergency_Medicine_–_Time_is_of_the_Essence_sps.pdf, 2018-01-15T05:06:58.101485+00:00, 2018-01-15T05:06:57.740144+00:00
5235_EMRAP_2016_11_November_Track16_AEM_Time.mp3, 2018-01-15T05:06:58.969306+00:00, 2018-01-15T05:06:58.225603+00:00
5236_19_Laundry_pods_sps.pdf, 2018-01-15T05:06:59.290611+00:00, 2018-01-15T05:06:59.108438+00:00
5236_EMRAP_2016_11_November_Track17_TOX_Laundry.mp3, 2018-01-15T05:06:59.855144+00:00, 2018-01-15T05:06:59.390706+00:00
5237_09_Nailbed_injuries_sps.pdf, 2018-01-15T05:07:00.153426+00:00, 2018-01-15T05:06:59.975258+00:00
5237_EMRAP_2016_11_November_Track18_Nailbed.mp3, 2018-01-15T05:07:00.981209+00:00, 2018-01-15T05:07:00.295561+00:00
5238_17_Paper_Chase_5_sps.pdf, 2018-01-15T05:07:01.395601+00:00, 2018-01-15T05:07:01.111333+00:00
5238_EMRAP_2016_11_November_Track19_PC5_Obs.mp3, 2018-01-15T05:07:01.785970+00:00, 2018-01-15T05:07:01.528727+00:00
5239_18_AcuteProstatitis_sps.pdf, 2018-01-15T05:07:02.466614+00:00, 2018-01-15T05:07:01.948123+00:00
5239_EMRAP_2016_11_November_Track20_AcuteProstatitis.mp3, 2018-01-15T05:07:03.405502+00:00, 2018-01-15T05:07:02.602747+00:00
5240_21_From_the_Mailbag_sps.pdf, 2018-01-15T05:07:03.697778+00:00, 2018-01-15T05:07:03.524615+00:00
5240_EMRAP_2016_11_November_Track21_Summary.mp3, 2018-01-15T05:07:04.587623+00:00, 2018-01-15T05:07:03.817892+00:00
5243_01_Introduction_–_A_Case_of_Weakness_sps.pdf, 2018-01-15T05:07:05.020030+00:00, 2018-01-15T05:07:04.794816+00:00
5243_EMRAP_2016_12_December_Track01_Intro.mp3, 2018-01-15T05:07:05.712685+00:00, 2018-01-15T05:07:05.157159+00:00
5244_17_Pneumonia_–_Myths_and_Scores_sps.pdf, 2018-01-15T05:07:05.993950+00:00, 2018-01-15T05:07:05.839806+00:00
5244_EMRAP_2016_12_December_Track02_Pneumonia_Myths.mp3, 2018-01-15T05:07:06.634556+00:00, 2018-01-15T05:07:06.153102+00:00
5245_10_Paper_Chase_1_–_The_Case_Against_Platelets_sps.pdf, 2018-01-15T05:07:06.913820+00:00, 2018-01-15T05:07:06.772687+00:00
5245_EMRAP_2016_12_December_Track03_PC3_Platelets.mp3, 2018-01-15T05:07:07.329213+00:00, 2018-01-15T05:07:07.030931+00:00
5247_05_LIN_Session_-_Resident_Wellness_sps_.pdf, 2018-01-15T05:07:07.635504+00:00, 2018-01-15T05:07:07.448327+00:00
5247_EMRAP_2016_12_December_Track05_LIN_Resident.mp3, 2018-01-15T05:07:08.424249+00:00, 2018-01-15T05:07:07.776637+00:00
5248_11_Paper_Chase_2_-_US_Helps_with_IVs,_Except_When_it_Doesn’t_sps_.pdf, 2018-01-15T05:07:08.743551+00:00, 2018-01-15T05:07:08.542362+00:00
5248_EMRAP_2016_12_December_Track06_PC2_US.mp3, 2018-01-15T05:07:09.113902+00:00, 2018-01-15T05:07:08.868670+00:00
5249_07_Critical_Care_Mailbag_-_Isolated_Head_Trauma_sps_.pdf, 2018-01-15T05:07:09.486254+00:00, 2018-01-15T05:07:09.231012+00:00
5249_EMRAP_2016_12_December_Track07_CCM_Isolated.mp3, 2018-01-15T05:07:10.111845+00:00, 2018-01-15T05:07:09.607368+00:00
5250_08_Nebulized_Lidocaine_for_Severe_Cough_sps.pdf, 2018-01-15T05:07:10.559268+00:00, 2018-01-15T05:07:10.224953+00:00
5250_EMRAP_2016_12_December_Track08_Neb.mp3, 2018-01-15T05:07:10.972659+00:00, 2018-01-15T05:07:10.666369+00:00
5251_12_Paper_Chase_3_–_All_Hail_the_VBG_sps_.pdf, 2018-01-15T05:07:11.271944+00:00, 2018-01-15T05:07:11.095776+00:00
5251_EMRAP_2016_12_December_Track09_PC3_VBG.mp3, 2018-01-15T05:07:11.675324+00:00, 2018-01-15T05:07:11.382047+00:00
5252_06_Mass_Casualty_Incidents_sps.pdf, 2018-01-15T05:07:11.991624+00:00, 2018-01-15T05:07:11.804446+00:00
5252_EMRAP_2016_12_December_Track10_MCI.mp3, 2018-01-15T05:07:12.970549+00:00, 2018-01-15T05:07:12.085712+00:00
5253_15_High_Performance_CPR_sps.pdf, 2018-01-15T05:07:13.275840+00:00, 2018-01-15T05:07:13.086660+00:00
5253_EMRAP_2016_12_December_Track11_CPR.mp3, 2018-01-15T05:07:13.986510+00:00, 2018-01-15T05:07:13.427982+00:00
5254_03_Urticaria_sps.pdf, 2018-01-15T05:07:14.290803+00:00, 2018-01-15T05:07:14.069589+00:00
5254_EMRAP_2016_12_December_Track04_PP_Urticaria.mp3, 2018-01-15T05:07:14.962433+00:00, 2018-01-15T05:07:14.418920+00:00
5255_02_Pediatric_Pearls_-_Pediatric_Fever_Step_by_Step_sps_.pdf, 2018-01-15T05:07:15.241697+00:00, 2018-01-15T05:07:15.059525+00:00
5255_EMRAP_2016_12_December_Track12_PedsFever.mp3, 2018-01-15T05:07:15.820246+00:00, 2018-01-15T05:07:15.342794+00:00
5256_18_Pneumonia_–_Treatment_Strategy_sps.pdf, 2018-01-15T05:07:16.074486+00:00, 2018-01-15T05:07:15.921340+00:00
5256_EMRAP_2016_12_December_Track13_Pneumonia_Treatment.mp3, 2018-01-15T05:07:17.182534+00:00, 2018-01-15T05:07:16.187597+00:00
5257_09_Foot_Fractures_sps.pdf, 2018-01-15T05:07:17.537869+00:00, 2018-01-15T05:07:17.341684+00:00
5257_EMRAP_2016_12_December_Track14_FootFractures.mp3, 2018-01-15T05:07:18.170467+00:00, 2018-01-15T05:07:17.649975+00:00
5258_13_Paper_Chase_4_–_High_Sens_Troops_Sensitive_but_not_Specific_sps_.pdf, 2018-01-15T05:07:18.494773+00:00, 2018-01-15T05:07:18.290581+00:00
5258_EMRAP_2016_12_December_Track15_PC4_High.mp3, 2018-01-15T05:07:18.879138+00:00, 2018-01-15T05:07:18.617891+00:00
5259_04_Parsonage_Turner_Syndrome_sps.pdf, 2018-01-15T05:07:19.240480+00:00, 2018-01-15T05:07:19.071319+00:00
5259_EMRAP_2016_12_December_Track16_Parsonage.mp3, 2018-01-15T05:07:19.856063+00:00, 2018-01-15T05:07:19.350584+00:00
5260_16_Annals_of_Emergency_Medicine_sps.pdf, 2018-01-15T05:07:20.257441+00:00, 2018-01-15T05:07:20.001199+00:00
5260_EMRAP_2016_12_December_Track17_AEM_SpinalImaging.mp3, 2018-01-15T05:07:20.878028+00:00, 2018-01-15T05:07:20.394571+00:00
5261_14_Paper_Chase_5_–_Is_Glucagon_Worth_the_Trouble_sps.pdf, 2018-01-15T05:07:21.325451+00:00, 2018-01-15T05:07:21.040182+00:00
5261_EMRAP_2016_12_December_Track18_PC5_Glucagon.mp3, 2018-01-15T05:07:21.770874+00:00, 2018-01-15T05:07:21.502620+00:00
5262_19_From_the_Mailbag_sps.pdf, 2018-01-15T05:07:22.298373+00:00, 2018-01-15T05:07:22.139221+00:00
5262_EMRAP_2016_12_December_Track19_Summary.mp3, 2018-01-15T05:07:23.136164+00:00, 2018-01-15T05:07:22.431497+00:00
5265_01_Introduction_sps.pdf, 2018-01-15T05:07:23.286306+00:00, 2018-01-15T05:07:23.254277+00:00
5265_EMRAP_2017_01_January_Track01_Intro.mp3, 2018-01-15T05:07:24.566518+00:00, 2018-01-15T05:07:23.402415+00:00
5266_12_Rib_Fractures_Part_2_sps.pdf, 2018-01-15T05:07:24.787726+00:00, 2018-01-15T05:07:24.750691+00:00
5266_EMRAP_2017_01_January_Track02_RibFXElderly.mp3, 2018-01-15T05:07:26.985805+00:00, 2018-01-15T05:07:24.895828+00:00
5267_16_Paper_Chase_1_–_Helmet_PAP_sps.pdf, 2018-01-15T05:07:27.175985+00:00, 2018-01-15T05:07:27.152965+00:00
5267_EMRAP_2017_01_January_Track03_PC1_HelmetPAP.mp3, 2018-01-15T05:07:28.005771+00:00, 2018-01-15T05:07:27.275079+00:00
5268_05_Dyspnea_in_the_Palliative_Care_Patient_sps.pdf, 2018-01-15T05:07:28.223976+00:00, 2018-01-15T05:07:28.197951+00:00
5268_EMRAP_2017_01_January_Track04_DyspneaPalliativeCare.mp3, 2018-01-15T05:07:29.770439+00:00, 2018-01-15T05:07:28.322070+00:00
5269_02_Bouncebacks-_Beta_Blocker_Overdose_sps.pdf, 2018-01-15T05:07:29.978636+00:00, 2018-01-15T05:07:29.931593+00:00
5269_EMRAP_2017_01_January_Track05_BetaBlockerOD.mp3, 2018-01-15T05:07:32.310842+00:00, 2018-01-15T05:07:30.099750+00:00
5270_17_Paper_Chase_2_–_Apneic_Oxygen_and_the_Airway_Hero_sps.pdf, 2018-01-15T05:07:32.598113+00:00, 2018-01-15T05:07:32.549067+00:00
5270_EMRAP_2017_01_January_Track06_PC2_AirwayHero.mp3, 2018-01-15T05:07:33.284763+00:00, 2018-01-15T05:07:32.747254+00:00
5271_08_Ankle_Fractures_sps.pdf, 2018-01-15T05:07:33.428899+00:00, 2018-01-15T05:07:33.398871+00:00
5271_EMRAP_2017_01_January_Track07_AnkleFractures.mp3, 2018-01-15T05:07:35.936271+00:00, 2018-01-15T05:07:33.531997+00:00
5272_15_Urinalysis_POC_sps.pdf, 2018-01-15T05:07:36.139463+00:00, 2018-01-15T05:07:36.100427+00:00
5272_EMRAP_2017_01_January_Track08_PoCPedsUrinalysis.mp3, 2018-01-15T05:07:37.685927+00:00, 2018-01-15T05:07:36.233553+00:00
5273_18_Paper_Chase_3_–_Step_sps.pdf, 2018-01-15T05:07:37.892121+00:00, 2018-01-15T05:07:37.845076+00:00
5273_EMRAP_2017_01_January_Track09_PC3_StepByStep.mp3, 2018-01-15T05:07:38.593785+00:00, 2018-01-15T05:07:37.991214+00:00
5274_03_Loperamide_Isn’t_So_Benign_sps.pdf, 2018-01-15T05:07:38.794975+00:00, 2018-01-15T05:07:38.764946+00:00
5274_EMRAP_2017_01_January_Track10_TOX_Loperamide_FINAL_2.mp3, 2018-01-15T05:07:40.096205+00:00, 2018-01-15T05:07:38.886060+00:00
5275_06_Critical_Care_Mailbag_sps.pdf, 2018-01-15T05:07:40.312410+00:00, 2018-01-15T05:07:40.283382+00:00
5275_EMRAP_2017_01_January_Track11_CCM_Etiquette.mp3, 2018-01-15T05:07:42.272264+00:00, 2018-01-15T05:07:40.410502+00:00
5276_11_Nurse_Practitioner_Response_Unit_sps.pdf, 2018-01-15T05:07:42.532510+00:00, 2018-01-15T05:07:42.496475+00:00
5276_EMRAP_2017_01_January_Track12_NPRU.mp3, 2018-01-15T05:07:44.212099+00:00, 2018-01-15T05:07:42.688658+00:00
5277_10_Catheter_Directed_Thrombolysis_for_PE_sps.pdf, 2018-01-15T05:07:44.429305+00:00, 2018-01-15T05:07:44.395272+00:00
5277_EMRAP_2017_01_January_Track13_CathDirThromPE.mp3, 2018-01-15T05:07:47.066800+00:00, 2018-01-15T05:07:44.549420+00:00
5278_19_Paper_Chase_4_–_Albuterol_sps.pdf, 2018-01-15T05:07:47.286005+00:00, 2018-01-15T05:07:47.253976+00:00
5278_EMRAP_2017_01_January_Track14_PC4_Lactate.mp3, 2018-01-15T05:07:47.937623+00:00, 2018-01-15T05:07:47.372089+00:00
5279_13_Lidocaine_in_the_IO_sps.pdf, 2018-01-15T05:07:48.100777+00:00, 2018-01-15T05:07:48.073752+00:00
5279_EMRAP_2017_01_January_Track15_LidoIO.mp3, 2018-01-15T05:07:49.010637+00:00, 2018-01-15T05:07:48.201872+00:00
5280_07_Strayerisms_sps.pdf, 2018-01-15T05:07:49.353962+00:00, 2018-01-15T05:07:49.206822+00:00
5280_EMRAP_2017_01_January_Track16_Strayerism_AlcoholWD.mp3, 2018-01-15T05:07:50.877402+00:00, 2018-01-15T05:07:49.496095+00:00
5281_20_Paper_Chase_5_–_Flex_Ex_Gets_Spanked_sps.pdf, 2018-01-15T05:07:51.123635+00:00, 2018-01-15T05:07:51.086600+00:00
5281_EMRAP_2017_01_January_Track17_PC5_FlexExGetsSpanked.mp3, 2018-01-15T05:07:52.122581+00:00, 2018-01-15T05:07:51.229735+00:00
5282_04_Peri_sps.pdf, 2018-01-15T05:07:52.289740+00:00, 2018-01-15T05:07:52.260711+00:00
5282_EMRAP_2017_01_January_Track18_Periarrest.mp3, 2018-01-15T05:07:52.903319+00:00, 2018-01-15T05:07:52.379824+00:00
5283_14_Annals_of_Emergency_Medicine_sps.pdf, 2018-01-15T05:07:53.199600+00:00, 2018-01-15T05:07:53.053461+00:00
5283_EMRAP_2017_01_January_Track19_AEM_PostpartumHeadache.mp3, 2018-01-15T05:07:55.692957+00:00, 2018-01-15T05:07:53.293693+00:00
5284_09_Induction_Doses_in_Shock_sps.pdf, 2018-01-15T05:07:55.927179+00:00, 2018-01-15T05:07:55.897150+00:00
5284_EMRAP_2017_01_January_Track20_InductionDosesShock-.mp3, 2018-01-15T05:07:56.919118+00:00, 2018-01-15T05:07:56.063310+00:00
5285_21_Mailbag_sps.pdf, 2018-01-15T05:07:57.107295+00:00, 2018-01-15T05:07:57.080269+00:00
5285_EMRAP_2017_01_January_Track21_Summary_FINAL_2.mp3, 2018-01-15T05:08:00.324337+00:00, 2018-01-15T05:07:57.229410+00:00
5286_01_Introduction_-_How_to_Accept_Gratitude.pdf, 2018-01-15T05:08:00.516520+00:00, 2018-01-15T05:08:00.489493+00:00
5286_EMRAP_2017_01_February_Track01_Intro.mp3, 2018-01-15T05:08:01.800734+00:00, 2018-01-15T05:08:00.612610+00:00
5287_12_Cardiology_Corner_-_ACS_State_of_the_Art_-_Part_1_-_Initial_Workup.pdf, 2018-01-15T05:08:02.033954+00:00, 2018-01-15T05:08:01.991916+00:00
5287_EMRAP_2017_01_February_Track02_CC_ACSInitial.mp3, 2018-01-15T05:08:03.963780+00:00, 2018-01-15T05:08:02.143057+00:00
5288_17_Paper_Chase_1_-_Brain_Bleeds_and_Blood_Pressure.pdf, 2018-01-15T05:08:04.178985+00:00, 2018-01-15T05:08:04.140947+00:00
5288_EMRAP_2017_01_February_Track03_PC1_Brain.mp3, 2018-01-15T05:08:05.002763+00:00, 2018-01-15T05:08:04.289093+00:00
5289_07_Pediatric_Pearls__Bipolar_and_Medication_Withdrawal.pdf, 2018-01-15T05:08:05.223972+00:00, 2018-01-15T05:08:05.126880+00:00
5289_EMRAP_2017_01_February_Track04_PP_Psych_V2.mp3, 2018-01-15T05:08:06.293984+00:00, 2018-01-15T05:08:05.326068+00:00
5290_08_Antiemetics_and_the_QTc.pdf, 2018-01-15T05:08:06.461142+00:00, 2018-01-15T05:08:06.442125+00:00
5290_EMRAP_2017_01_February_Track05_QTc.mp3, 2018-01-15T05:08:07.940542+00:00, 2018-01-15T05:08:06.565241+00:00
